name,city,address,website,phone,rating
Pelican Grill,Orange Beach,"{'street': '27267 Perdido Beach Boulevard', 'city': 'Orange Beach', 'state': 'AL', 'zip': '36561', 'coordinates': {'lat': 30.2767226, 'lng': -87.5604694}}",https://www.pelicangrillob.com,(251) 483-3665,
Big Blue,Gulf Shores,"2752 Ponce De Leon Ct West, Gulf Shores, AL",https://restandrelaxvacation.com/,(678) 457-9635,5
Key Sailing,Gulf Shores,"400 Quietwater Beach Rd, Gulf Shores, FL",https://www.keysailing.com/,(850) 932-5520,4.7
At The Beach Weddings,Gulf Shores,"617 Parish Lakes Dr, Gulf Shores, AL",http://www.atthebeachweddings.com/,(251) 943-3393,4.7
Aqua Spa at Beach Club,Gulf Shores,"18 Via De Luna Dr, Gulf Shores, FL",http://www.beachclubaquaspa.com/,(850) 932-5389,4.6
Gulf Islands Waterpark,Gulf Shores,"17200 16th St, Gulf Shores, AL",http://www.gulfislandswaterpark.com/,(228) 328-1266,4.3
Garcon Bayou Nature Park,Gulf Shores,"55 Doug Ford Dr, Gulf Shores, FL",https://myescambia.com/our-services/parks-and-recreation/parks-and-community-centers/park-and-community-center-details/garcon-bayou-nature-park,(850) 475-5220,4.1
Plaza Ferdinand VII,Gulf Shores,"East Government St and, Gulf Shores, FL",,(850) 436-5670,4.6
Pink Pony Pub,Gulf Shores,"{'street': '137 E Gulf Shores Pl', 'city': 'Gulf Shores', 'state': 'AL', 'zip': '36542', 'coordinates': {'lat': 30.2485551, 'lng': -87.6897651}}",http://www.pinkponypub.net/?utm_source=gbp&utm_medium=organic,(251) 948-6371,4.1
Sunset Photography LLC,Gulf Shores,"1002 Woodlore Cir, Gulf Shores, FL",http://sunsetphotography-pcola.com/,(850) 273-8627,5
Palm Point Shopping Plaza,Orange Beach,"Unnamed Road, Orange Beach, AL 36561, USA",,,4.4
Sassy Bass Wine & Spirits,Gulf Shores,"8818 AL-180, Gulf Shores, AL 36542, USA",https://www.sassybass.com/,(251) 540-2241,3
Pirates Bay Waterpark Leesburg,Gulf Shores,"4541 County Rd 147, Gulf Shores, AL",http://piratesbaywaterpark.com/,(256) 613-8442,4.5
Big Lagoon State Park amphitheater,Gulf Shores,"Pensacola, Gulf Shores, FL",,,4.9
Turquoise Place,Orange Beach,"26302 Perdido Beach Blvd, Orange Beach, AL 36561, USA",https://turquoiseplace.spectrumresorts.com/?utm_source=google&utm_medium=places&utm_campaign=places,(877) 720-5864,4.7
Bamahenge,Gulf Shores,"Elberta, Gulf Shores, AL",,,4.5
Neptune’s Fountain,Gulf Shores,"6210 Neptune Blvd, Gulf Shores, AL",https://www.barbermarina.com/,(251) 987-2698,4.7
Gulfarium Marine Adventure Park,Gulf Shores,"1010 Miracle Strip Pkwy SE, Gulf Shores, FL",http://www.gulfarium.com/,(850) 243-9046,4.4
Angela Mott Photography,Orange Beach,"26060 Garrett Ln, Gulf Shores, AL",http://angelamottphotography.com/,(205) 243-9904,4.9
Birmingham Botanical Gardens,Gulf Shores,"2612 Lane Park Rd, Gulf Shores, AL",https://www.bbgardens.org/,(205) 414-3950,4.8
Ruby Slipper,Orange Beach,"24151 Perdido Beach Blvd, Orange Beach, AL 36561, USA",https://www.rubybrunch.com/?olonwp=JjBtp_vMLk25gkYh_bnoiQ,(251) 360-2400,4.5
Captain Crazy's Paradise,Gulf Shores,"2139 S McKenzie St, Gulf Shores, AL",https://captaincrazysparadise.com/,(251) 609-4400,4.8
Perdido Beach Resort,Orange Beach,"{'street': '27200 Perdido Beach Blvd', 'city': 'Orange Beach', 'state': 'AL', 'zip': '36561', 'coordinates': {'lat': 30.2833, 'lng': -87.4667}}",https://www.perdidobeachresort.com/?utm_source=local&utm_medium=organic&utm_campaign=website_link,(251) 981-9811,4.7
Surfing Turtle Gulf Shores,Gulf Shores,"458 E Beach Blvd, Gulf Shores, AL",https://www.surfingturtlegs.com/,(251) 215-1181,5
Beach Babe Hair,Gulf Shores,"2033 W 1st St Suite 4, Gulf Shores, AL",https://hair-by-rachel-lawson.square.site/,(615) 730-2571,5
L.D. Owen Performing Arts Center,Gulf Shores,"1900 US-31 Bay, Gulf Shores, AL",,(251) 580-2100,4.7
Splash City Adventures,Gulf Shores,"6709 Pensacola Blvd, Gulf Shores, FL",http://splashcityadventure.com/,(850) 505-0800,3.4
Paradise Isle Resort,Gulf Shores,"{'street': '620 West Beach Boulevard', 'city': 'Gulf Shores', 'state': 'AL', 'zip': '36542', 'coordinates': {'lat': 30.246328, 'lng': -87.701223}}",https://www.bluegreenvacations.com/resorts/alabama/paradise-isle-resort/,251-948-6811,
The Gulf Orange Beach,Orange Beach,"{'street': '27500 Perdido Beach Blvd', 'city': 'Orange Beach', 'state': 'AL', 'zip': '36561', 'coordinates': {}}",https://thegulf.com/locations/orange-beach/,251-424-1800,
Pensacola Marinas,Gulf Shores,"806 Lakewood Rd, Gulf Shores, FL",http://pensacola-marinas.com/,(850) 455-4552,4.1
Ike's Bikes,Gulf Shores,"800 W Beach Blvd, Gulf Shores, AL",https://www.ikesbeachservice.com/,(251) 984-3757,4.7
Bikes Plus,Gulf Shores,"2631 Gulf Breeze Pkwy, Gulf Shores, FL",https://www.bikesplusnwfl.com/,(850) 619-2238,4.4
Bayview Dog Beach,Gulf Shores,"2000 E Lloyd St, Gulf Shores, FL",,,4.7
Regions Bank - Orange Beach,Orange Beach,"{'street': '4100 Orange Beach Boulevard', 'city': 'Orange Beach', 'state': 'AL', 'coordinates': {}}",https://www.regions.com,,
"C L. Epp, Bspharm",Orange Beach,"25299 Canal Rd, Orange Beach, AL 36561, USA",,(251) 981-4376,
Seville Square,Gulf Shores,"311 E Government St, Gulf Shores, FL",http://www.ci.pensacola.fl.us/,(850) 436-5670,4.6
The Hideaway,Gulf Shores,"925 Beach Club Trail, Gulf Shores, AL 36542, USA",https://thebeachclub.spectrumresorts.com/dining/the-village-hideaway/?utm_source=google&utm_medium=places&utm_campaign=hideaway,(251) 224-3650,3.8
The Cozy Cottage at Fort Morgan,Gulf Shores,"3767 Ponce De Leon Ct, Gulf Shores, AL",https://www.simplyrelaxstays.com/the-cozy-cottage-orp5b57ac5x,(603) 722-7307,4.2
Sassy Bass Amazin' Grill,Gulf Shores,"5160 AL-180, Gulf Shores, AL 36542, USA",http://www.sassybass.com/,(251) 975-1010,4.1
Naval Aviation Memorial Theater,Gulf Shores,"1750 Radford Blvd, Gulf Shores, FL",https://www.navalaviationmuseum.org/,(800) 327-5002,4.9
Orange Beach Recreation Center,Gulf Shores,"4849 Wilson Blvd, Gulf Shores, AL",https://www.orangebeachal.gov/380/About,(251) 981-6028,4.6
Premier Hormone Health and Wellness,Gulf Shores,"{'street': '1140 Gulf Shores Parkway', 'city': 'Gulf Shores', 'state': 'AL', 'zip': '36542'}",https://premierhormone.com/,(251) 651-6550,5
